0.924768,0.892875
-0.997962,0.521009
0.212398,0.128252
0.929580,0.132291
0.379203,-0.025801
0.881177,-0.244888
-0.006394,-0.837202
0.207466,0.190921
0.501227,0.146746
-0.019758,-0.599589
-0.941652,0.244854
-0.869658,-0.333365
0.776196,-0.327316
-0.280365,-0.212946
-0.256095,0.254953
-0.750456,-0.117073
0.516501,-0.604427
-0.678409,-0.493939
-0.308290,0.581156
-0.485227,-0.819550
-0.036358,-0.887288
0.287375,-0.295641
0.056103,-0.825813
0.862535,0.022089
-0.471477,0.646069
0.227016,-0.553122
0.452104,0.196516
-0.585228,-0.829252
-0.205336,-0.919318
0.645827,0.887864
0.223830,-0.088940
0.009762,0.907770
0.087332,0.620601
-0.015569,-0.064399
0.680849,0.659063
-0.144745,-0.559789
0.182631,0.881006
0.891876,-0.407793
-0.355040,0.840328
-0.748486,-0.384442
0.226977,0.508243
0.268135,-0.307481
-0.217131,-0.564945
-0.628602,-0.995011
-0.648541,0.999371
0.626231,-0.168072
0.555269,0.302152
0.212274,0.464567
-0.380227,0.482078
0.229865,-0.450925
-0.096224,-0.704607
0.207644,-0.497723
0.264373,0.097492
0.496962,0.902331
-0.910323,-0.185768
-0.092982,-0.822069
0.917295,-0.444621
-0.191357,-0.329269
-0.022688,0.127670
-0.162757,0.233911
-0.119017,0.786502
0.849575,-0.653557
-0.384494,0.606206
0.115518,-0.850069
-0.843608,-0.929445
0.900072,0.319025
-0.755881,-0.391452
-0.247316,0.298222
0.841932,-0.117420
0.877712,0.147860
0.426425,-0.322533
-0.026345,-0.470353
-0.290144,0.789361
0.847254,0.217143
0.192790,-0.167262
-0.423607,0.921734
0.190088,-0.423831
0.121813,0.785085
0.000524,-0.238588
-0.076837,0.847499
0.025923,0.172329
-0.060777,-0.298431
0.126308,-0.407245
0.323711,-0.320017
-0.073564,0.269915
-0.257063,-0.713808
-0.660523,0.559228
0.843127,-0.438343
-0.603097,-0.408105
-0.450164,-0.210035
-0.521234,-0.365635
0.569538,-0.532058
0.125624,-0.527153
0.908357,-0.245376
-0.256731,-0.847683
-0.891002,0.601133
0.250760,-0.544600
-0.068758,-0.614516
0.491522,-0.479859
0.802412,-0.841625
0.679604,0.504418
-0.335347,-0.557042
-0.403846,0.243305
-0.546556,-0.832690
-0.964075,0.579753
0.794157,-0.962376
0.455491,-0.714310
-0.445894,0.120973
0.378781,-0.600184
-0.792661,0.348875
0.897559,-0.499075
-0.411076,-0.174474
-0.397230,0.216456
0.003408,-0.540701
0.734025,0.080930
0.953928,-0.662378
-0.564799,-0.082116
0.993359,-0.475492
0.353306,-0.456223
-0.424113,0.202163
0.853929,0.487700
-0.939440,-0.250577
-0.812510,0.866401
-0.669851,0.503376
0.047937,-0.324436
0.114295,0.566895
0.983014,-0.578514
-0.221532,0.555427
-0.352064,0.511916
-0.692977,-0.353490
-0.690454,0.076758
-0.283826,-0.047735
0.422388,-0.024279
-0.551835,-0.797030
-0.725636,-0.409538
0.492408,-0.699359
0.851129,0.017041
0.989950,0.225078
0.148111,-0.134197
0.282075,0.663208
0.116814,-0.522435
0.798874,-0.604717
-0.959036,-0.759167
-0.283413,0.695222
-0.709338,-0.872585
-0.135162,0.722295
0.279926,-0.885397
-0.996460,0.965077
0.015789,-0.000967
-0.230062,-0.115170
-0.106477,-0.127204
-0.748341,-0.416780
-0.499305,-0.355122
-0.003037,0.973658
-0.462088,0.991832
-0.040760,-0.860040
-0.573971,-0.160123
0.270746,0.090001
0.283041,-0.393404
0.995010,-0.475682
-0.456254,-0.296702
-0.889940,0.526256
-0.450972,-0.639402
0.876478,-0.999978
0.104803,-0.020716
0.095724,-0.440147
0.510993,-0.168490
0.196868,0.777634
0.418915,-0.988321
-0.560434,0.706497
-0.157597,-0.283132
-0.431413,0.052282
0.864532,0.642614
0.547469,0.888858
0.953499,-0.705831
-0.826916,0.924727
0.191926,0.649004
0.308785,0.212427
0.197371,-0.340022
-0.565401,0.505339
0.007421,0.724945
0.971603,-0.085623
-0.988828,-0.048677
-0.042395,-0.928500
0.196615,0.718812
-0.029289,-0.067064
0.825105,0.001729
-0.543938,0.540324
-0.353297,0.719826
-0.895912,-0.793249
0.130546,0.061830
0.699957,0.991338
0.495623,0.417145
-0.035182,0.430133
-0.055067,0.359541
-0.446796,0.207397
0.135471,-0.120170
0.597808,-0.709621
0.025753,-0.291672
0.990992,-0.577604
0.356874,-0.587534
-0.141381,0.396439
0.112775,-0.639646
-0.514898,-0.055666
-0.344166,0.668448
0.674538,0.709979
0.541647,0.816591
0.874789,0.515248
0.791933,-0.848806
0.832105,0.834832
0.711253,0.431418
0.957261,0.352524
-0.055135,0.076489
0.877557,0.979766
0.989968,-0.751158
-0.665181,0.784455
0.835252,-0.949821
-0.233484,-0.117365
0.830524,-0.974599
-0.930461,0.376160
0.506947,0.301884
-0.649926,0.091780
-0.624461,0.402288
-0.715784,-0.542222
0.583721,-0.693554
-0.789686,-0.688610
0.578942,0.076012
-0.566837,-0.842011
-0.247460,0.865393
-0.767117,-0.704354
-0.989756,-0.012203
0.836790,0.735259
-0.231711,-0.376439
-0.496244,-0.928672
-0.048062,-0.503019
-0.342237,-0.240110
-0.386485,0.817753
-0.628654,0.706588
-0.028813,0.446150
-0.004805,-0.756820
-0.410257,-0.080023
0.618434,-0.211658
0.449364,0.205635
-0.658476,0.877979
-0.382015,0.126920
0.376293,0.214121
-0.293476,0.362325
-0.727604,-0.495509
-0.677602,0.072616
0.403196,-0.715925
0.926209,0.246902
0.697831,0.065219
-0.288607,-0.863850
0.208053,-0.942448
0.726417,-0.620218
0.641033,-0.579883
0.713452,-0.131403
-0.041555,0.009110
0.386501,-0.963772
-0.631611,0.387269
-0.679924,-0.710824
0.989860,0.973769
-0.867761,0.918149
0.985212,-0.172634
-0.564664,-0.504232
0.771128,-0.039169
-0.325567,0.882089
-0.367092,-0.618222
-0.379074,-0.869481
0.426226,-0.593946
0.327360,-0.477986
0.435942,-0.918234
-0.790719,0.830476
0.400958,-0.309556
-0.838827,0.258992
0.782391,0.926272
0.387760,-0.969687
-0.127050,-0.173529
0.313982,0.780344
0.896188,0.748732
0.542108,0.620881
0.766706,-0.076440
-0.314051,-0.532190
-0.374670,0.296931
0.015378,-0.627502
0.025046,-0.573486
0.163694,-0.724904
-0.394428,0.993956
-0.518561,0.633991
0.432871,0.310392
0.539807,0.178625
0.582480,0.186251
0.460023,-0.138040
-0.903082,0.055189
-0.427364,-0.339989
0.296928,-0.517312
0.103949,0.702096
0.409538,0.828084
0.898444,-0.242466
-0.192651,-0.236927
0.749512,0.049094
-0.865328,-0.565006
0.607735,0.919547
-0.325181,-0.623258
0.550865,0.208556
-0.876029,0.765959
0.150736,-0.164231
0.101531,-0.345407
0.598882,-0.433139
-0.243129,-0.266606
0.068501,0.562985
0.900166,-0.403734
-0.757789,0.824508
-0.277479,-0.489739
-0.711691,0.150981
0.177450,-0.822603
0.091823,0.034664
-0.327985,0.918535
-0.410874,-0.606039
0.140340,0.711502
0.604784,0.117775
-0.203549,-0.060662
0.377339,0.003021
0.817435,0.703383
-0.772493,-0.804590
-0.771264,0.477993
0.256550,-0.662303
-0.754962,-0.644810
0.392436,-0.339399
-0.796219,-0.570973
-0.017054,-0.966256
-0.179396,0.337828
0.801617,-0.017776
0.032656,-0.167390
0.344061,-0.285094
-0.582558,0.012556
0.062846,-0.810578
0.036010,0.115919
0.106350,0.161522
-0.721064,0.026603
0.765417,-0.154922
-0.753336,-0.071269
-0.668282,-0.669812
-0.166966,-0.050593
-0.003040,-0.201395
0.683330,0.999889
